file_path,line_number,hardcoded_literal,match_category,proposed_alias,confidence,auto_fixable,manual_review_required,severity_risk,context,runtime_executed,generated_or_archive,docs_reference_only,intentional_example,triage_class,canonical_source
AI_Studio\4_Archive\DiscordData\discord_export_tww.json,54287,C:\\Games\\World,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Can't extract the files. \nUnable to open file DriverBlacklist.db2 in the archive for lo",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_tww.json,54287,\\_retail_\\gt\nExtracted,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""Can't extract the files. \nUnable to open file DriverBlacklist.db2 in the archive for lo",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_tww.json,54287,C:\\Games\\World,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Can't extract the files. \nUnable to open file DriverBlacklist.db2 in the archive for lo",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_tww.json,54287,\\_retail_\\Data,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""Can't extract the files. \nUnable to open file DriverBlacklist.db2 in the archive for lo",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_tww.json,54287,C:\\Games\\World,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Can't extract the files. \nUnable to open file DriverBlacklist.db2 in the archive for lo",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_tww.json,54686,\\bin\\RelWithDebInfo\nand,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""The pathway should look like this ...65867Precompiled\\bin\\RelWithDebInfo\nand your fol",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_tww.json,55195,s:\nUPDATE,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""well, try it..if you still encounter incompatibility afterwards, change the text where i",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_tww.json,55295,\\RelWithDebInfo\\dbc,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""when you go to \\RelWithDebInfo\\dbc\\ there is a dir enUS inside. when you check it's p",No,Yes,No,No,archive_skip,Yes
AI_Studio\NotebookLM_Enterprise\1_Triad_Architecture_Concept.md,36,C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.md`).,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"To prevent agent collisions in a highly concurrent setup, all active tabs rely on a shared local sta",No,No,Yes,No,docs_reference_only,Yes
AI_Studio\Projects\DiscordBot\audit_request.md,42,C:\Users\atayl\VoxCore\tools\discord_bot\`,Absolute Path,VOXCORE_ROOT,High,No,No,Low,**Source root:** `C:\Users\atayl\VoxCore\tools\discord_bot\`,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\Projects\DiscordBot\audit_request.md,43,C:\Users\atayl\VoxCore\AI_Studio\Projects\DiscordBot\Z_SourceCode\`),Absolute Path,VOXCORE_ROOT,High,No,No,Low,(Also accessible via junction: `C:\Users\atayl\VoxCore\AI_Studio\Projects\DiscordBot\Z_SourceCode\`),No,No,Yes,No,docs_reference_only,Yes
AI_Studio\Projects\DiscordBot\Z_SourceCode\cogs\server_status.py,52,s:\s*(\d+),Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"m = re.search(r""Connected players:\s*(\d+)"", result)",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\DiscordBot\Z_SourceCode\cogs\server_status.py,54,d:\s*(\d+),Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"chars = re.search(r""Characters in world:\s*(\d+)"", result)",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\DiscordBot\Z_SourceCode\cogs\troubleshooter.py,42,r:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""1. Re-run all 4 extractors in order:\n""",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\DiscordBot\Z_SourceCode\cogs\troubleshooter.py,73,l:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""3. Confirm ports aren't blocked by firewall:\n""",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\DiscordBot\Z_SourceCode\cogs\troubleshooter.py,85,r:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""1. The host machine needs **port forwarding** on their router for:\n""",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\DiscordBot\Z_SourceCode\cogs\troubleshooter.py,109,e:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""5. If the data directory is corrupted, you may need to reinitialize:\n""",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\DiscordBot\Z_SourceCode\cogs\troubleshooter.py,130,e:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""1. In the **bnetserver** console, type:\n""",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\DiscordBot\Z_SourceCode\cogs\troubleshooter.py,133,l:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""3. Then set the GM level:\n""",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\DiscordBot\Z_SourceCode\cogs\troubleshooter.py,151,s:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""4. Common issues:\n""",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\DiscordBot\Z_SourceCode\cogs\troubleshooter.py,167,d:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""5. If you get linker errors about unresolved symbols, clean and rebuild:\n""",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\DiscordBot\Z_SourceCode\data\faq_responses.json,24,r:\n1.,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""response"": ""**Map extraction guide:**\n\nYou need to run **4 extractors** in this order:\n1. `mapex",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\DiscordBot\Z_SourceCode\data\faq_responses.json,30,e:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""response"": ""**worldserver.conf tips:**\n\n- **MySQLExecutable**: Must be the full path to `mysql.ex",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\DiscordBot\Z_SourceCode\data\faq_responses.json,42,k:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""response"": ""**MySQL connection troubleshooting:**\n\n1. **Is MySQL running?** Check UniServerZ — cl",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\DiscordBot\Z_SourceCode\data\faq_responses.json,54,e:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""response"": ""**Applying SQL updates:**\n\n1. Open **HeidiSQL** (included in most repacks) or MySQL C",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\TongueAndQuill\Z_SourceCode\AUDIT_PROMPT.md,190,"\\server\share\`),",Absolute Path,NETWORK_SHARE,Low,No,Yes,High,- [ ] **Path sanitization**: Input paths are stripped of quotes and `{}`. Is this sufficient? What a,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\Projects\TongueAndQuill\Z_SourceCode\README.txt,48,C:\My,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"TQ Formatter.exe --batch ""C:\My Docs""",No,No,Yes,No,docs_reference_only,Yes
AI_Studio\Projects\TongueAndQuill\Z_SourceCode\README.txt,49,C:\My,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"TQ Formatter.exe --batch ""C:\My Docs"" ""Official Memorandum""",No,No,Yes,No,docs_reference_only,Yes
AI_Studio\Projects\TongueAndQuill\Z_SourceCode\tq_formatter.py,831,d:\n{input_path},Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"raise FileNotFoundError(f""File not found:\n{input_path}"")",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\TongueAndQuill\Z_SourceCode\tq_formatter.py,918,o:\n{output_path}\n\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"f""Cannot save to:\n{output_path}\n\n""",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\TongueAndQuill\Z_SourceCode\tq_formatter.py,965,d:\n{folder_path},Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"raise FileNotFoundError(f""Folder not found:\n{folder_path}"")",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\TongueAndQuill\Z_SourceCode\tq_formatter.py,1302,d:\n{input_path},Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"f""Cannot find:\n{input_path}"")",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\TongueAndQuill\Z_SourceCode\tq_formatter.py,1377,n:\n{folder},Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"f""No .docx files found in:\n{folder}"")",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\TongueAndQuill\Z_SourceCode\tq_formatter.py,1385,n:\n{folder}\n\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"f""Found {len(docx_files)} document(s) in:\n{folder}\n\n""",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\TongueAndQuill\Z_SourceCode\tq_formatter.py,1452,s:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""Supported templates:\n""",Yes,No,No,No,archive_skip,No
AI_Studio\Projects\TongueAndQuill\Z_SourceCode\tq_formatter.py,1461,s:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""References:\n""",Yes,No,No,No,archive_skip,No
AI_Studio\Z_VoxCore_Session_Logs\alerts.txt,196,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,[19:33:43] [Crash  ] [FATAL] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\alerts.txt,197,C:\Users\atayl\VoxCore\src\common\Debugging\Errors.cpp:157,Absolute Path,VOXCORE_ROOT,High,No,No,Low,[20:11:08] [Crash  ] [FATAL] CRASH [C0000420 An] at C:\Users\atayl\VoxCore\src\common\Debugging\Erro,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\alerts.txt,198,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,[19:19:32] [Crash  ] [FATAL] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\alerts.txt,199,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,[10:47:19] [Crash  ] [FATAL] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\alerts.txt,200,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,[21:38:19] [Crash  ] [FATAL] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\alerts.txt,201,C:\Users\atayl\VoxCore\src\server\game\LuaEngine\hooks\ServerHooks.cpp:219,Absolute Path,VOXCORE_ROOT,High,No,No,Low,[04:23:15] [Crash  ] [FATAL] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\alerts.txt,202,C:\Users\atayl\VoxCore\src\server\game\LuaEngine\hooks\ServerHooks.cpp:219,Absolute Path,VOXCORE_ROOT,High,No,No,Low,[12:33:27] [Crash  ] [FATAL] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\crashes.txt,5,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,[2026-03-08 19:33:43] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\databas,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\crashes.txt,8,C:\Users\atayl\VoxCore\src\common\Debugging\Errors.cpp:157,Absolute Path,VOXCORE_ROOT,High,No,No,Low,[2026-03-08 20:11:08] CRASH [C0000420 An] at C:\Users\atayl\VoxCore\src\common\Debugging\Errors.cpp:,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\crashes.txt,11,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,[2026-03-08 19:19:32] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\databas,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\crashes.txt,14,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,[2026-03-09 10:47:19] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\databas,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\crashes.txt,17,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,[2026-03-07 21:38:19] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\databas,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\crashes.txt,20,C:\Users\atayl\VoxCore\src\server\game\LuaEngine\hooks\ServerHooks.cpp:219,Absolute Path,VOXCORE_ROOT,High,No,No,Low,[2026-03-08 04:23:15] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\game\Lu,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\crashes.txt,23,C:\Users\atayl\VoxCore\src\server\game\LuaEngine\hooks\ServerHooks.cpp:219,Absolute Path,VOXCORE_ROOT,High,No,No,Low,[2026-03-08 12:33:27] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\game\Lu,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,72,C:\Users\atayl\VoxCore\src\server\game\LuaEngine\hooks\ServerHooks.cpp:219,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""alert-row fatal""><span class=""ts"">12:33:27</span><span class=""txt"">CRASH [C0000005 ACCES",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,73,C:\Users\atayl\VoxCore\src\server\game\LuaEngine\hooks\ServerHooks.cpp:219,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""alert-row fatal""><span class=""ts"">04:23:15</span><span class=""txt"">CRASH [C0000005 ACCES",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,74,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""alert-row fatal""><span class=""ts"">21:38:19</span><span class=""txt"">CRASH [C0000005 ACCES",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,75,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""alert-row fatal""><span class=""ts"">10:47:19</span><span class=""txt"">CRASH [C0000005 ACCES",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,76,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""alert-row fatal""><span class=""ts"">19:19:32</span><span class=""txt"">CRASH [C0000005 ACCES",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,77,C:\Users\atayl\VoxCore\src\common\Debugging\Errors.cpp:157,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""alert-row fatal""><span class=""ts"">20:11:08</span><span class=""txt"">CRASH [C0000420 An] a",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,78,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""alert-row fatal""><span class=""ts"">19:33:43</span><span class=""txt"">CRASH [C0000005 ACCES",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,96,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""crash-row""><span class=""ts"">2026-03-08 19:33:43</span><span class=""txt"">CRASH [C0000005 ",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,97,C:\Users\atayl\VoxCore\src\common\Debugging\Errors.cpp:157,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""crash-row""><span class=""ts"">2026-03-08 20:11:08</span><span class=""txt"">CRASH [C0000420 ",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,98,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""crash-row""><span class=""ts"">2026-03-08 19:19:32</span><span class=""txt"">CRASH [C0000005 ",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,99,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""crash-row""><span class=""ts"">2026-03-09 10:47:19</span><span class=""txt"">CRASH [C0000005 ",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,100,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""crash-row""><span class=""ts"">2026-03-07 21:38:19</span><span class=""txt"">CRASH [C0000005 ",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,101,C:\Users\atayl\VoxCore\src\server\game\LuaEngine\hooks\ServerHooks.cpp:219,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""crash-row""><span class=""ts"">2026-03-08 04:23:15</span><span class=""txt"">CRASH [C0000005 ",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,102,C:\Users\atayl\VoxCore\src\server\game\LuaEngine\hooks\ServerHooks.cpp:219,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""crash-row""><span class=""ts"">2026-03-08 12:33:27</span><span class=""txt"">CRASH [C0000005 ",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,113,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""timeline-scroll""><div class=""tl-row fatal""><span class=""ts"">21:38:19</span><span class=""",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,114,C:\Users\atayl\VoxCore\src\common\Debugging\Errors.cpp:157,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""tl-row fatal""><span class=""ts"">20:11:08</span><span class=""src"">Crash</span><span class=",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,115,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""tl-row fatal""><span class=""ts"">19:33:43</span><span class=""src"">Crash</span><span class=",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dashboard.html,116,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"<div class=""tl-row fatal""><span class=""ts"">19:19:32</span><span class=""src"">Crash</span><span class=",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dbcache_decoded.txt,3,C:\WoW\_retail_\Cache\ADB\enUS\DBCache.bin,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"Source: C:\WoW\_retail_\Cache\ADB\enUS\DBCache.bin  (3,148,942 bytes)",No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dbcache_decoded.txt,8,C:\WoW\_retail_\Cache\ADB\enUS\DBCache.bin,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,File: C:\WoW\_retail_\Cache\ADB\enUS\DBCache.bin,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\dbcache_decoded.txt,423,C:\WoW\_retail_\Cache\ADB\enUS\DBCache_xref_report.txt,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,Report written to: C:\WoW\_retail_\Cache\ADB\enUS\DBCache_xref_report.txt,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\timeline.txt,1237,C:\Users\atayl\VoxCore\src\server\game\LuaEngine\hooks\ServerHooks.cpp:219,Absolute Path,VOXCORE_ROOT,High,No,No,Low,12:33:27 F [Crash  ] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\game\Lua,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\timeline.txt,2003,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,19:19:32 F [Crash  ] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\database,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\timeline.txt,2004,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,19:33:43 F [Crash  ] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\database,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\timeline.txt,2005,C:\Users\atayl\VoxCore\src\common\Debugging\Errors.cpp:157,Absolute Path,VOXCORE_ROOT,High,No,No,Low,20:11:08 F [Crash  ] CRASH [C0000420 An] at C:\Users\atayl\VoxCore\src\common\Debugging\Errors.cpp:1,No,Yes,No,No,archive_skip,Yes
AI_Studio\Z_VoxCore_Session_Logs\timeline.txt,2006,C:\Users\atayl\VoxCore\src\server\database\Database\MySQLConnection.cpp:437,Absolute Path,VOXCORE_ROOT,High,No,No,Low,21:38:19 F [Crash  ] CRASH [C0000005 ACCESS_VIOLATION] at C:\Users\atayl\VoxCore\src\server\database,No,Yes,No,No,archive_skip,Yes
